Source,Unit,Year,Invdate.fuels,Invdate.trees,Timestep,PlotID,InvID.fuels,count.ha_Live_ABCO,count.ha_Live_CADE,count.ha_Live_LIDE,count.ha_Live_OTHER,count.ha_Live_PILA,count.ha_Live_PIPO,count.ha_Live_PSME,count.ha_Live_QUKE,count.ha_Live_(all),count.ha_Snag_ABCO,count.ha_Snag_CADE,count.ha_Snag_LIDE,count.ha_Snag_OTHER,count.ha_Snag_PILA,count.ha_Snag_PIPO,count.ha_Snag_PSME,count.ha_Snag_QUKE,count.ha_Snag_(all),count.ha_(all)_(all),BA.mha.sum_Live_ABCO,BA.mha.sum_Live_CADE,BA.mha.sum_Live_LIDE,BA.mha.sum_Live_OTHER,BA.mha.sum_Live_PILA,BA.mha.sum_Live_PIPO,BA.mha.sum_Live_PSME,BA.mha.sum_Live_QUKE,BA.mha.sum_Live_(all),BA.mha.sum_Snag_ABCO,BA.mha.sum_Snag_CADE,BA.mha.sum_Snag_LIDE,BA.mha.sum_Snag_OTHER,BA.mha.sum_Snag_PILA,BA.mha.sum_Snag_PIPO,BA.mha.sum_Snag_PSME,BA.mha.sum_Snag_QUKE,BA.mha.sum_Snag_(all),BA.mha.sum_(all)_(all),pBA_Live_ABCO,pBA_Live_CADE,pBA_Live_LIDE,pBA_Live_OTHER,pBA_Live_PILA,pBA_Live_PIPO,pBA_Live_PSME,pBA_Live_QUKE,pBA_Live_(all),pBA_Snag_ABCO,pBA_Snag_CADE,pBA_Snag_LIDE,pBA_Snag_OTHER,pBA_Snag_PILA,pBA_Snag_PIPO,pBA_Snag_PSME,pBA_Snag_QUKE,pBA_Snag_(all),pBA_(all)_(all),pBA_ABCO_(all),pBA_CADE_(all),pBA_LIDE_(all),pBA_OTHER_(all),pBA_PILA_(all),pBA_PIPO_(all),pBA_PSME_(all),pBA_QUKE_(all),fuelload_litter_tonha,fuelload_duff_tonha,fuelload_litterduff_tonha,fuelload_1h_tonha,fuelload_10h_tonha,fuelload_100h_tonha,fuelload_1000s_tonha,fuelload_1000r_tonha,fuelload_1000h_tonha,fuelload_1.100h_tonha,fuelload_1.1000h_tonha,fuelload_total_tonha,fuelload_surface_tonha,Treatment,disturbance
FFS,40,2001,7/11/01,6/1/01,Pretreatment,0040-00106,20010740106,197.6772918,123.5483074,0,0,0,24.70966148,172.9676303,0,518.902891,0,0,0,0,0,0,0,0,0,518.902891,22.27662441,4.471257965,0,0,0,13.30507572,13.10885233,0,53.16181042,0,0,0,0,0,0,0,0,0,53.16181042,0.419034345,0.084106578,0,0,0,0.250275068,0.246584009,0,1,0,0,0,0,0,0,0,0,0,1,0.419034345,0.084106578,0,0,0,0.250275068,0.246584009,0,18.66218756,18.16378259,49.93067753,0.503376469,1.879030407,1.642455733,0,0,0,4.024862609,4.024862609,40.85083276,22.68705017,Control,None
FFS,40,2003,6/12/03,6/1/03,Post_1,0040-00106,20030640106,172.9676303,123.5483074,0,0,0,24.70966148,172.9676303,0,494.1932296,24.70966148,0,0,0,0,0,0,0,24.70966148,518.902891,21.97086834,4.534427499,0,0,0,13.14487157,13.21056401,0,52.86073142,0.784059086,0,0,0,0,0,0,0,0.784059086,53.64479051,0.409562012,0.084526894,0,0,0,0.245035379,0.246259961,0,0.985384246,0.014615754,0,0,0,0,0,0,0,0.014615754,1,0.424177767,0.084526894,0,0,0,0.245035379,0.246259961,0,14.58872348,43.61522658,67.8535349,0.630268802,1.34052072,3.27916191,0,0,0,5.249951431,5.249951431,63.4539015,19.83867491,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00106,20090640106,123.5483074,123.5483074,0,0,0,24.70966148,172.9676303,0,444.7739066,0,0,0,0,0,0,0,0,0,444.7739066,27.03231023,5.473062724,0,0,0,14.89240675,15.99809676,0,63.39587647,0,0,0,0,0,0,0,0,0,63.39587647,0.426404866,0.086331525,0,0,0,0.234911284,0.252352324,0,1,0,0,0,0,0,0,0,0,0,1,0.426404866,0.086331525,0,0,0,0.234911284,0.252352324,0,29.42632205,43.62258684,92.97638878,0.647229125,4.654676947,9.97889482,8.397796866,0,8.397796866,15.28080089,23.67859776,96.72750665,53.10491981,Control,None
BFRS,40,2016,7/15/16,7/15/16,Post_14,0040-00106,7057,49.41932296,123.5483074,0,0,0,24.70966148,172.9676303,0,370.6449222,74.12898443,0,0,0,0,0,0,0,74.12898443,444.7739066,17.82390823,6.351059273,0,0,0,16.31693239,19.19466026,0,59.68656015,7.335676919,0,0,0,0,0,0,0,7.335676919,67.02223707,0.265940216,0.094760479,0,0,0,0.243455502,0.286392414,0,0.890548611,0.109451389,0,0,0,0,0,0,0,0.109451389,1,0.375391605,0.094760479,0,0,0,0.243455502,0.286392414,0,15.27915238,113.9875253,137.8489401,0.260183734,2.156498581,4.962544102,0,3.232940203,3.232940203,7.379226418,10.61216662,139.8788443,25.891319,Control,None
FFS,40,2001,7/11/01,6/1/01,Pretreatment,0040-00107,20010740107,271.8062763,98.83864591,0,0,0,0,148.2579689,197.6772918,716.5801829,0,0,0,0,0,0,0,24.70966148,24.70966148,741.2898443,27.00387909,6.487792494,0,0,0,0,11.00714081,3.489655813,47.98846821,0,0,0,0,0,0,0,0.408030551,0.408030551,48.39649876,0.55797175,0.134054997,0,0,0,0,0.227436717,0.072105543,0.991569007,0,0,0,0,0,0,0,0.008430993,0.008430993,1,0.55797175,0.134054997,0,0,0,0,0.227436717,0.080536536,17.19663049,37.8117801,64.83464203,1.285206173,8.591982657,4.643464293,2.366824557,12.29916118,14.66598574,14.52065312,29.18663886,84.19504945,46.38326935,Control,None
FFS,40,2003,6/12/03,6/1/03,Post_1,0040-00107,20030640107,296.5159377,98.83864591,0,0,0,0,123.5483074,148.2579689,667.1608599,0,24.70966148,0,0,0,0,0,74.12898443,98.83864591,765.9995058,29.67813364,6.544499522,0,0,0,0,9.714115772,2.787455127,48.72420406,0,0.313014257,0,0,0,0,0,1.126494238,1.439508494,50.16371255,0.591625542,0.130462822,0,0,0,0,0.193648262,0.055567162,0.971303789,0,0.006239854,0,0,0,0,0,0.022456357,0.028696211,1,0.591625542,0.136702677,0,0,0,0,0.193648262,0.078023519,24.78185177,26.58298602,65.23721527,0.807833503,2.010011552,3.091465967,5.239867097,1.623736574,6.863603671,5.909311022,12.77291469,64.13775248,37.55476646,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00107,20090640107,296.5159377,74.12898443,0,0,0,0,123.5483074,98.83864591,593.0318755,0,24.70966148,0,0,0,0,0,49.41932296,74.12898443,667.1608599,33.60308673,7.028061816,0,0,0,0,11.5635761,2.245730286,54.44045493,0,0.293607334,0,0,0,0,0,0.736007545,1.029614879,55.47006981,0.605787713,0.126700072,0,0,0,0,0.208465144,0.040485442,0.981438371,0,0.005293077,0,0,0,0,0,0.013268553,0.018561629,1,0.605787713,0.131993148,0,0,0,0,0.208465144,0.053753995,17.57222146,56.61409827,84.10565528,0.894215743,3.916743131,3.124901304,4.952345519,11.36578213,16.31812765,7.935860178,24.25398783,98.44030756,41.82620929,Control,None
BFRS,40,2016,7/15/16,7/15/16,Post_14,0040-00107,7058,148.2579689,24.70966148,0,0,0,0,123.5483074,0,296.5159377,98.83864591,24.70966148,0,0,0,0,0,0,123.5483074,420.0642451,26.61334856,5.627245105,0,0,0,0,13.51883534,0,45.75942901,13.05519863,1.80296212,0,0,0,0,0,0,14.85816075,60.61758976,0.439036733,0.092831885,0,0,0,0,0.223018358,0,0.754886976,0.215369807,0.029743217,0,0,0,0,0,0,0.245113024,1,0.65440654,0.122575102,0,0,0,0,0.223018358,0,7.896000655,128.9237037,142.9906475,0.559501747,2.017940818,3.031401666,4.971438454,10.34024782,15.31168627,5.608844231,20.9205305,157.7402349,28.81653116,Control,None
FFS,40,2001,7/9/01,6/1/01,Pretreatment,0040-00108,20010740108,24.70966148,49.41932296,24.70966148,0,24.70966148,0,24.70966148,172.9676303,321.2255992,0,0,0,24.70966148,0,0,0,0,24.70966148,345.9352607,6.349634611,8.801893368,0.353691167,0,0.51562253,0,1.174429337,2.433686333,19.62895735,0,0,0,29.84008441,0,0,0,0,29.84008441,49.46904175,0.128355723,0.177927307,0.007149748,0,0.010423136,0,0.023740693,0.049196149,0.396792755,0,0,0,0.603207245,0,0,0,0,0.603207245,1,0.128355723,0.177927307,0.007149748,0.603207245,0.010423136,0,0.023740693,0.049196149,17.18494621,33.85909791,76.57464753,1.64057271,8.414140396,0,3.512726705,31.94629324,35.45901994,10.05471311,45.51373305,96.55777717,62.69867926,Control,None
FFS,40,2003,6/12/03,6/1/03,Post_1,0040-00108,20030640108,24.70966148,49.41932296,24.70966148,0,24.70966148,0,24.70966148,172.9676303,321.2255992,0,0,0,24.70966148,0,0,0,0,24.70966148,345.9352607,6.573590499,9.19711535,0.408030551,0,0.478361239,0,1.301835785,2.482649999,20.44158342,0,0,0,29.84008441,0,0,0,0,29.84008441,50.28166783,0.130735331,0.182911899,0.008114897,0,0.009513631,0,0.025890863,0.049374854,0.406541475,0,0,0,0.593458525,0,0,0,0,0.593458525,1,0.130735331,0.182911899,0.008114897,0.593458525,0.009513631,0,0.025890863,0.049374854,12.64447509,16.91424223,48.35585146,0.967918779,2.473788725,8.495714716,0,70.62195186,70.62195186,11.93742222,82.55937408,112.1180914,95.20384917,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00108,20090640108,49.41932296,49.41932296,0,0,24.70966148,0,24.70966148,172.9676303,321.2255992,0,0,0,0,0,0,0,24.70966148,24.70966148,345.9352607,7.931551104,10.20402413,0,0,0.567477828,0,1.817186618,3.160068044,23.68030772,0,0,0,0,0,0,0,24.78069965,24.78069965,48.46100737,0.163668721,0.210561536,0,0,0.011709988,0,0.037497913,0.065208468,0.488646626,0,0,0,0,0,0,0,0.511353374,0.511353374,1,0.163668721,0.210561536,0,0,0.011709988,0,0.037497913,0.576561842,1.714446646,41.89824513,44.17822832,0.439753513,2.938993636,6.965801564,1.944587625,46.54125817,48.4858458,10.34454871,58.83039451,102.4430863,60.54484116,Control,None
BFRS,40,2016,7/15/16,7/15/16,Post_14,0040-00108,7059,49.41932296,49.41932296,0,0,24.70966148,0,24.70966148,247.0966148,395.3545836,0,0,0,0,0,0,0,0,0,395.3545836,8.95972009,11.96277887,0,0,0.649066363,0,2.281873933,4.612452884,28.46589214,0,0,0,0,0,0,0,0,0,28.46589214,0.314752829,0.420249568,0,0,0.022801546,0,0.080161687,0.162034369,1,0,0,0,0,0,0,0,0,0,1,0.314752829,0.420249568,0,0,0.022801546,0,0.080161687,0.162034369,18.44701932,155.7236473,183.5426074,0.088770756,1.704323611,7.376209929,0,0,0,9.169304297,9.169304297,183.339971,27.61632362,Control,None
FFS,40,2001,7/11/01,6/1/01,Pretreatment,0040-00109,20010740109,24.70966148,24.70966148,247.0966148,0,0,24.70966148,98.83864591,24.70966148,444.7739066,0,0,0,0,0,0,0,24.70966148,24.70966148,469.4835681,10.03262219,1.456994132,9.56718596,0,0,19.9147825,38.52237291,1.174429337,80.66838703,0,0,0,0,0,0,0,0.664201931,0.664201931,81.33258896,0.123353041,0.017914026,0.117630412,0,0,0.244856124,0.473640067,0.014439837,0.991833508,0,0,0,0,0,0,0,0.008166492,0.008166492,1,0.123353041,0.017914026,0.117630412,0,0,0.244856124,0.473640067,0.022606329,17.0022559,64.3810384,95.67151133,1.466393912,4.200756555,22.85489145,30.73856451,9.852188672,40.59075318,28.52204191,69.11279509,150.4960894,86.115051,Control,None
FFS,40,2003,6/11/03,6/1/03,Post_1,0040-00109,20030640109,24.70966148,24.70966148,222.3869533,0,0,24.70966148,98.83864591,0,395.3545836,0,0,24.70966148,0,0,0,0,49.41932296,74.12898443,469.4835681,10.39869497,1.489073775,10.04578008,0,0,20.23057195,39.68921414,0,81.85333492,0,0,0.466251319,0,0,0,0,1.937975305,2.404226624,84.25756155,0.12341557,0.01767288,0.119227045,0,0,0.240103933,0.471046318,0,0.971465746,0,0,0.005533644,0,0,0,0,0.02300061,0.028534254,1,0.12341557,0.01767288,0.124760689,0,0,0.240103933,0.471046318,0.02300061,8.487837489,28.6692998,44.50661894,1.259552193,7.272251524,11.41415972,39.57353826,31.38581105,70.95934931,19.94596344,90.90531275,128.06245,99.39315024,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00109,20090640109,24.70966148,0,172.9676303,0,0,24.70966148,98.83864591,0,321.2255992,0,24.70966148,0,0,0,0,0,0,24.70966148,345.9352607,11.74669983,0,7.663250397,0,0,21.5185706,46.45114883,0,87.37966965,0,1.565284761,0,0,0,0,0,0,1.565284761,88.94495441,0.132067073,0,0.086157224,0,0,0.241931324,0.522246024,0,0.982401646,0,0.017598354,0,0,0,0,0,0,0.017598354,1,0.132067073,0.017598354,0.086157224,0,0,0.241931324,0.522246024,0,8.879932616,59.87231807,74.32822961,0.660372402,0.257718469,4.955167555,8.416372925,16.03515029,24.45152322,5.873258425,30.32478165,99.07703233,39.20471426,Control,None
BFRS,40,2016,7/18/16,7/18/16,Post_14,0040-00109,7060,24.70966148,0,148.2579689,0,0,24.70966148,98.83864591,0,296.5159377,0,24.70966148,0,0,0,0,0,0,24.70966148,321.2255992,12.90132082,0,7.061351225,0,0,23.25833655,51.36363627,0,94.58464486,0,1.406811276,0,0,0,0,0,0,1.406811276,95.99145614,0.13440072,0,0.073562289,0,0,0.242295903,0.5350855,0,0.985344412,0,0.014655588,0,0,0,0,0,0,0.014655588,1,0.13440072,0.014655588,0.073562289,0,0,0.242295903,0.5350855,0,20.45146865,22.26911725,59.86599603,0.456280622,2.822171507,19.4485806,0,102.8390173,102.8390173,22.72703273,125.56605,168.2866359,146.0175186,Control,None
FFS,40,2001,7/9/01,6/1/01,Pretreatment,0040-00110,20010740110,49.41932296,24.70966148,691.8705214,0,0,0,98.83864591,24.70966148,889.5478132,0,123.5483074,74.12898443,0,0,0,0,0,197.6772918,1087.225105,8.616402001,12.82737432,17.85035169,0,0,0,73.40992623,1.632122203,114.3361764,0,9.929144476,1.738491546,0,0,0,0,0,11.66763602,126.0038125,0.068382074,0.101801478,0.141665171,0,0,0,0.582600834,0.012952959,0.907402516,0,0.07880035,0.013797134,0,0,0,0,0,0.092597484,1,0.068382074,0.180601827,0.155462306,0,0,0,0.582600834,0.012952959,28.16940656,99.19052521,143.5992531,2.343415977,7.480943383,8.316610182,7.407282062,0,7.407282062,18.14096954,25.5482516,152.9081834,53.71765816,Control,None
FFS,40,2003,6/11/03,6/1/03,Post_1,0040-00110,20030640110,49.41932296,24.70966148,642.4511984,0,0,0,98.83864591,24.70966148,840.1284902,0,123.5483074,98.83864591,0,0,0,0,0,222.3869533,1062.515444,8.738180441,12.82737432,17.81798094,0,0,0,71.56566696,1.654711861,112.6039145,0,9.453325544,1.244236038,0,0,0,0,0,10.69756158,123.3014761,0.070868417,0.10403261,0.144507442,0,0,0,0.580412086,0.013420049,0.913240604,0,0.076668389,0.010091007,0,0,0,0,0,0.086759396,1,0.070868417,0.180700999,0.154598449,0,0,0,0.580412086,0.013420049,13.01179604,51.44469201,71.8293653,1.195408834,4.540370258,4.989137,4.19448423,18.15836768,22.35285191,10.72491609,33.077768,97.53425605,46.08956404,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00110,20090640110,49.41932296,24.70966148,518.902891,0,0,0,98.83864591,0,691.8705214,0,98.83864591,148.2579689,0,0,0,0,0,247.0966148,938.9671362,9.523850301,13.85702801,16.34342355,0,0,0,80.41006148,0,120.1343633,0,9.007859039,3.816643054,0,0,0,0,0,12.82450209,132.9588654,0.071630051,0.104220414,0.122920901,0,0,0,0.604773974,0,0.90354534,0,0.067749217,0.028705442,0,0,0,0,0,0.09645466,1,0.071630051,0.171969631,0.151626343,0,0,0,0.604773974,0,4.361049397,94.88872399,99.97283695,0.595215563,3.435268075,8.40354475,13.05785959,7.183848352,20.24170794,12.43402839,32.67573633,131.9255097,37.03678573,Control,None
BFRS,40,2016,7/21/16,7/21/16,Post_14,0040-00110,7061,24.70966148,24.70966148,494.1932296,0,0,0,98.83864591,0,642.4511984,24.70966148,0,24.70966148,0,0,0,0,0,49.41932296,691.8705214,9.468681272,15.07589346,17.33260105,0,0,0,86.67665268,0,128.5538285,1.014166192,0,1.460399317,0,0,0,0,0,2.474565509,131.028394,0.072264347,0.115058218,0.13228126,0,0,0,0.661510456,0,0.98111428,0.007740049,0,0.011145671,0,0,0,0,0,0.01888572,1,0.080004396,0.115058218,0.143426931,0,0,0,0.661510456,0,32.55370341,17.3458337,70.57238085,1.478293627,13.30625986,7.990989227,51.0132354,0,51.0132354,22.77554271,73.78877811,123.6883152,106.3424815,Control,None
FFS,40,2001,7/9/01,6/1/01,Pretreatment,0040-00111,20010740111,24.70966148,123.5483074,271.8062763,0,24.70966148,0,49.41932296,0,494.1932296,0,74.12898443,0,0,0,0,0,0,74.12898443,568.322214,13.46625022,26.38654488,5.161135255,0,6.283204714,0,9.029070806,0,60.32620587,0,5.988704661,0,0,0,0,0,0,5.988704661,66.31491053,0.203065195,0.397897617,0.077827674,0,0.094747994,0,0.13615446,0,0.909692939,0,0.090307061,0,0,0,0,0,0,0.090307061,1,0.203065195,0.488204678,0.077827674,0,0.094747994,0,0.13615446,0,30.32579737,62.96200649,108.2871022,1.193999382,3.223552954,1.909730654,0,0,0,6.327282989,6.327282989,99.61508685,36.65308036,Control,None
FFS,40,2003,6/12/03,6/1/03,Post_1,0040-00111,20030640111,24.70966148,123.5483074,271.8062763,0,24.70966148,0,49.41932296,0,494.1932296,0,74.12898443,0,0,0,0,0,0,74.12898443,568.322214,13.46625022,27.47721394,5.325628332,0,6.283204714,0,9.145512343,0,61.69780954,0,7.012303395,0,0,0,0,0,0,7.012303395,68.71011294,0.195986437,0.399900579,0.077508653,0,0.091445123,0,0.133102857,0,0.897943649,0,0.102056351,0,0,0,0,0,0,0.102056351,1,0.195986437,0.50195693,0.077508653,0,0.091445123,0,0.133102857,0,5.086093141,43.37150048,50.38531921,0.749318335,0.742272054,1.922903848,0,42.3790926,42.3790926,3.414494237,45.79358683,94.25118045,50.87967997,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00111,20090640111,24.70966148,123.5483074,247.0966148,0,24.70966148,0,49.41932296,0,469.4835681,0,74.12898443,0,0,0,0,0,0,74.12898443,543.6125525,13.88984512,29.44961712,5.094511289,0,6.847460993,0,10.11100675,0,65.39244127,0,6.60675693,0,0,0,0,0,0,6.60675693,71.9991982,0.192916664,0.409027015,0.070757889,0,0.095104684,0,0.140432213,0,0.908238465,0,0.091761535,0,0,0,0,0,0,0.091761535,1,0.192916664,0.50078855,0.070757889,0,0.095104684,0,0.140432213,0,12.71873821,153.4153579,170.1069854,0.423350089,1.814641283,1.953728124,0,33.21775649,33.21775649,4.191719497,37.40947599,203.5435721,50.1282142,Control,None
BFRS,40,2016,7/22/16,7/22/16,Post_14,0040-00111,7062,24.70966148,123.5483074,247.0966148,0,24.70966148,0,49.41932296,0,469.4835681,0,0,0,0,0,0,0,0,0,469.4835681,15.5134874,31.25309629,5.341400486,0,7.515472309,0,12.20104532,0,71.8245018,0,0,0,0,0,0,0,0,0,71.8245018,0.215991577,0.435131404,0.074367386,0,0.104636609,0,0.169873024,0,1,0,0,0,0,0,0,0,0,0,1,0.215991577,0.435131404,0.074367386,0,0.104636609,0,0.169873024,0,21.94927687,120.6206712,152.41058,0.458372314,4.012457649,3.7213826,0,22.2040536,22.2040536,8.192212562,30.39626616,172.9662142,52.34554303,Control,None
FFS,40,2001,7/9/01,6/1/01,Pretreatment,0040-00112,20010740112,49.41932296,148.2579689,0,0,0,0,24.70966148,0,222.3869533,24.70966148,24.70966148,0,0,0,24.70966148,0,0,74.12898443,296.5159377,12.89444464,24.78545435,0,0,0,0,6.916801928,0,44.59670092,1.889147487,0.760828999,0,0,0,1.829083062,0,0,4.479059548,49.07576047,0.262745692,0.505044733,0,0,0,0,0.140941309,0,0.908731734,0.038494513,0.015503153,0,0,0,0.0372706,0,0,0.091268266,1,0.301240205,0.520547886,0,0,0,0.0372706,0.140941309,0,11.12581294,43.10227097,58.80805985,0.781940047,2.930355226,7.766421445,0,0,0,11.47871672,11.47871672,65.70680062,22.60452966,Control,None
FFS,40,2003,6/12/03,6/1/03,Post_1,0040-00112,20030640112,49.41932296,148.2579689,0,0,0,0,24.70966148,0,222.3869533,24.70966148,24.70966148,0,0,0,24.70966148,0,0,74.12898443,296.5159377,12.04566347,23.3155352,0,0,0,0,7.03314643,0,42.3943451,1.805328988,0.722888465,0,0,0,1.543316124,0,0,4.071533578,46.46587868,0.259236752,0.501777559,0,0,0,0,0.151361529,0,0.91237584,0.038852789,0.015557404,0,0,0,0.033213966,0,0,0.08762416,1,0.298089541,0.517334964,0,0,0,0.033213966,0.151361529,0,6.956605298,27.39183694,37.20219329,1.08509204,1.955544575,9.687063841,0,11.73817574,11.73817574,12.72770045,24.46587619,58.81431843,31.42248149,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00112,20090640112,49.41932296,123.5483074,0,0,0,0,24.70966148,0,197.6772918,24.70966148,49.41932296,0,0,0,24.70966148,0,0,98.83864591,296.5159377,13.40944615,20.75508285,0,0,0,0,8.816099236,0,42.98062824,1.925651909,6.896929239,0,0,0,1.446378545,0,0,10.26895969,53.24958793,0.251822534,0.38976983,0,0,0,0,0.16556183,0,0.807154194,0.036162757,0.1295208,0,0,0,0.027162249,0,0,0.192845806,1,0.287985291,0.51929063,0,0,0,0.027162249,0.16556183,0,5.577708008,74.26297269,82.14707071,0.872209478,6.267708136,5.910444293,11.24118445,0,11.24118445,13.05036191,24.29154636,104.1322271,29.86925437,Control,None
BFRS,40,2016,7/15/16,7/15/16,Post_14,0040-00112,7063,49.41932296,123.5483074,0,0,0,0,24.70966148,0,197.6772918,0,24.70966148,0,0,0,0,0,0,24.70966148,222.3869533,14.31414197,22.49182724,0,0,0,0,11.04426984,0,47.85023904,0,6.226354393,0,0,0,0,0,0,6.226354393,54.07659344,0.264701252,0.415925372,0,0,0,0,0.204233831,0,0.884860454,0,0.115139546,0,0,0,0,0,0,0.115139546,1,0.264701252,0.531064918,0,0,0,0,0.204233831,0,14.37682137,118.9279811,139.0649544,0.420375956,1.711209552,7.756838952,0,48.62051577,48.62051577,9.888424459,58.50894023,191.8137427,72.8857616,Control,None
FFS,40,2001,7/10/01,6/1/01,Pretreatment,0040-00113,20010740113,172.9676303,98.83864591,0,0,0,0,148.2579689,49.41932296,469.4835681,0,0,0,0,0,0,0,24.70966148,24.70966148,494.1932296,23.15505936,8.881500566,0,0,0,0,30.94249466,20.90197385,83.88102843,0,0,0,0,0,0,0,2.628163106,2.628163106,86.50919154,0.267660106,0.102665398,0,0,0,0,0.357678694,0.241615642,0.96961984,0,0,0,0,0,0,0,0.03038016,0.03038016,1,0.267660106,0.102665398,0,0,0,0,0.357678694,0.271995802,2.049532567,0,3.74128,0.287313751,0.779286961,1.57696266,2.130953571,6.547832512,8.678786083,2.643563372,11.32234946,13.37188202,13.37188202,Control,None
FFS,40,2003,6/11/03,6/1/03,Post_1,0040-00113,20030640113,172.9676303,98.83864591,0,0,0,0,148.2579689,49.41932296,469.4835681,0,0,0,0,0,0,0,24.70966148,24.70966148,494.1932296,24.04570127,9.071397305,0,0,0,0,32.38489478,21.92409766,87.42609101,0,0,0,0,0,0,0,2.599673743,2.599673743,90.02576475,0.267097995,0.100764457,0,0,0,0,0.359729183,0.243531368,0.971123003,0,0,0,0,0,0,0,0.028876997,0.028876997,1,0.267097995,0.100764457,0,0,0,0,0.359729183,0.272408365,2.046796481,0,3.739476454,0.506817471,2.079069375,1.575345516,11.73974808,5.842514279,17.58226236,4.161232362,21.74349472,23.7902912,23.7902912,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00113,20090640113,172.9676303,74.12898443,0,0,0,0,148.2579689,49.41932296,444.7739066,0,24.70966148,0,0,0,0,0,24.70966148,49.41932296,494.1932296,26.5620999,8.192050228,0,0,0,0,36.29459403,22.80509432,93.85383848,0,1.080887969,0,0,0,0,0,2.164958673,3.245846643,97.09968513,0.273554954,0.084367423,0,0,0,0,0.373786938,0.234862701,0.966572017,0,0.011131735,0,0,0,0,0,0.022296248,0.033427983,1,0.273554954,0.095499158,0,0,0,0,0.373786938,0.257158949,6.190426808,87.30056199,96.89024839,0.73363116,3.813353617,3.188408237,5.631358677,1.637660736,7.269019413,7.735393015,15.00441243,108.4954012,21.19483924,Control,None
BFRS,40,2016,7/18/16,7/18/16,Post_14,0040-00113,7064,148.2579689,74.12898443,0,0,0,0,148.2579689,24.70966148,395.3545836,0,0,0,0,0,0,0,24.70966148,24.70966148,420.0642451,28.65958536,8.402554713,0,0,0,0,41.92563039,15.86806995,94.85584042,0,0,0,0,0,0,0,6.914484935,6.914484935,101.7703254,0.281610433,0.082563898,0,0,0,0,0.411963215,0.155920401,0.932057946,0,0,0,0,0,0,0,0.067942054,0.067942054,1,0.281610433,0.082563898,0,0,0,0,0.411963215,0.223862455,11.71022364,13.3431605,33.76702985,0.211493873,3.931595874,0,17.52753189,8.449966681,25.97749857,4.143089746,30.12058832,55.17397247,41.83081196,Control,None
FFS,40,2001,7/10/01,6/1/01,Pretreatment,0040-00114,20010740114,49.41932296,222.3869533,0,0,0,0,49.41932296,0,321.2255992,74.12898443,0,0,0,0,0,0,24.70966148,98.83864591,420.0642451,6.033728722,26.68935109,0,0,0,0,0.746778387,0,33.4698582,5.112093961,0,0,0,0,0,0,1.489073775,6.601167736,40.07102594,0.150575848,0.666051105,0,0,0,0,0.018636368,0,0.835263321,0.127575819,0,0,0,0,0,0,0.03716086,0.164736679,1,0.278151667,0.666051105,0,0,0,0,0.018636368,0.03716086,20.5018043,8.137413528,36.67605283,0.190925225,0.704837715,4.11456997,0,2.045371169,2.045371169,5.010332909,7.055704078,35.69492191,27.55750838,Control,None
FFS,40,2003,6/11/03,6/1/03,Post_1,0040-00114,20030640114,49.41932296,222.3869533,0,0,0,0,49.41932296,0,321.2255992,74.12898443,0,0,0,0,0,0,0,74.12898443,395.3545836,6.202957089,27.77476088,0,0,0,0,0.786523765,0,34.76424173,5.235308514,0,0,0,0,0,0,0,5.235308514,39.99955024,0.155075671,0.694376829,0,0,0,0,0.019663315,0,0.869115816,0.130884184,0,0,0,0,0,0,0,0.130884184,1,0.285959855,0.694376829,0,0,0,0,0.019663315,0,15.04089734,73.03968731,93.75006597,0.564548584,1.17152917,8.315705587,0,29.03323458,29.03323458,10.05178334,39.08501792,127.1656026,54.12591526,Control,None
FFS,40,2009,6/1/09,6/1/09,Post_7,0040-00114,20090640114,49.41932296,222.3869533,0,0,0,0,49.41932296,0,321.2255992,24.70966148,0,0,0,0,0,0,0,24.70966148,345.9352607,6.967318148,38.81145843,0,0,0,0,1.157914045,0,46.93669063,3.638584538,0,0,0,0,0,0,0,3.638584538,50.57527517,0.137761349,0.767399847,0,0,0,0,0.022894864,0,0.92805606,0.07194394,0,0,0,0,0,0,0,0.07194394,1,0.209705289,0.767399847,0,0,0,0,0.022894864,0,24.38347842,57.18739943,89.99423997,0.556123866,2.13386903,13.13470474,0,11.87765547,11.87765547,15.82469764,27.70235311,109.273231,52.08583152,Control,None
